FID,Date,Latitude,Longitude,Oceans,Regions,SubRegions,Measurement,Unit,Density Range,Density Class,Sampling Method,Short Reference,DOI,Organization,Keywords,Accession Number,Accession Link,GlobalID,Long Reference,Beach Location,Ocean Bottom Depth (m),Sediment Sample Depth (m),Transect Number,Sampling Point on Beach,Volunteers Number,Collecting Time (min),State,Country,Marine Setting,x,y
121767,4/28/2018 12:00:00 AM,18.558117,-94.99345,Atlantic Ocean,Gulf of Mexico,,2115.655853,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,b552a8f4-c10a-43d7-bf76-f277b37bc13e,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Sontecomapa ,,,,8,,,Veracruz,Mexico,Beach,-10574622.4827,2102979.7934
121953,6/23/2018 12:00:00 AM,31.29732,-113.541203,Pacific Ocean,Gulf of California,,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,377fa7bb-4a39-415c-9f84-ec9abde5bda8,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Pe¤asco,,,,4,,,Sonora,Mexico,Beach,-12639348.902,3671422.3015
122002,7/13/2018 12:00:00 AM,24.14189,-110.349147,Pacific Ocean,Gulf of California,,705.218618,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,7545c517-5a2a-413e-bae3-41fcadf48fdb,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Blandra,,,,3,,,Baja California Sur,Mexico,Beach,-12284010.8535,2770707.58
121744,4/14/2018 12:00:00 AM,20.480567,-97.006983,Atlantic Ocean,Gulf of Mexico,,0,pieces/m3,0-100,Very Low,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,99745669-1e6e-4337-b874-0d95cd4a313d,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Tecolutla,,,,5,,,Veracruz,Mexico,Beach,-10798767.951,2330048.4299
121810,5/10/2018 12:00:00 AM,20.63028,-87.065838,Atlantic Ocean,Caribbean Sea,,2115.655853,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,dac74b40-7ad2-425f-bce2-b65dba395e73,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Del Carmen,,,,1,,,Quintana Roo,Mexico,Beach,-9692124.7516,2347847.633
122053,5/18/2018 12:00:00 AM,21.526733,-87.37755,Atlantic Ocean,Gulf of Mexico,,4238.334806,pieces/m3,500-30000,Medium,PVC cylinder,Cruz-Salas et al. 2022,https://doi.org/10.1016/j.rsma.2022.102423,"Universidad Autónoma de Baja California, Mexico",Holbox island; Mexico,278269,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278269,1180553d-e724-4621-b221-187ced649022,"Cruz-Salas, A.A., J.C. Alvarez-Zeferino, S. Ojeda-Benítez, S.E. Cruz-Sotelo, A. Vázquez-Morillas. 2022. Solid waste and microplastics on the beaches of Holbox island, Mexico. Regional Studies in Marine Science 53, 102423. https://doi.org/10.1016/j.rsma.2022.102423",Holbox island,,,,4,,,Quintana Roo,Mexico,Beach,-9726824.3728,2454797.8421
121887,6/9/2018 12:00:00 AM,20.751055,-105.37303,Pacific Ocean,,,4936.530324,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,0bf08688-baa4-4fc4-a051-de881aa6006c,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Pelicanos,,,,8,,,Nayarit,Mexico,Beach,-11730072.0429,2362219.1902
122030,7/17/2018 12:00:00 AM,22.894645,-109.89479,Pacific Ocean,Gulf of California,,2115.655853,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,068211c1-9dc2-4c49-9eda-ae51a9a415bf,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Medano ,,,,1,,,Baja California Sur,Mexico,Beach,-12233432.0636,2619282.695
121761,4/28/2018 12:00:00 AM,18.558117,-94.99345,Atlantic Ocean,Gulf of Mexico,,0,pieces/m3,0-100,Very Low,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,2dda1174-ab2a-49dc-a57b-52b4ce722f7e,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Sontecomapa ,,,,2,,,Veracruz,Mexico,Beach,-10574622.4827,2102979.7934
121936,6/19/2018 12:00:00 AM,27.916643,-110.775325,Pacific Ocean,Gulf of California,,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,cfb22d6c-7418-4769-85fa-80da68164627,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Cochorit,,,,7,,,Sonora,Mexico,Beach,-12331452.7715,3238468.4381
121959,6/23/2018 12:00:00 AM,31.29732,-113.541203,Pacific Ocean,Gulf of California,,705.218618,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,f38bc4b4-dc7b-4f32-a600-9b7a3eb0e06a,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Pe¤asco,,,,10,,,Sonora,Mexico,Beach,-12639348.902,3671422.3015
121787,5/4/2018 12:00:00 AM,19.541887,-90.70652,Atlantic Ocean,Gulf of Mexico,,0,pieces/m3,0-100,Very Low,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,047539e5-4436-4498-bfef-2e7c65f13d8f,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Acapulquito,,,,8,,,Campeche,Mexico,Beach,-10097403.618,2218839.3909
121910,6/15/2018 12:00:00 AM,25.297939,-108.533008,Pacific Ocean,Gulf of California,,2115.655853,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,41addeb5-ef70-4edf-82cb-4368570e6a4d,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Glorias,,,,1,,,Sinaloa,Mexico,Beach,-12081839.1848,2912384.3227
121738,4/12/2018 12:00:00 AM,20.974583,-97.3069,Atlantic Ocean,Gulf of Mexico,,705.218618,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,24635574-19e8-4965-b3ca-005dc802e335,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Tuxpan,,,,9,,,Veracruz,Mexico,Beach,-10832154.5587,2388848.1402
121973,6/29/2018 12:00:00 AM,32.232574,-116.926193,Pacific Ocean,,,3526.093089,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,49d7d111-93bf-488f-b18e-98f5b458d1a8,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Paraiso,,,,4,,,Baja California,Mexico,Beach,-13016164.2652,3793878.4461
121475,7/1/2019 12:00:00 AM,28.152519,-16.43179,Atlantic Ocean,,,24800,pieces/m3,500-30000,Medium,Stainless steel spoon,González-Hernández et al. 2020,https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,a381b6fb-87e6-4d50-81b2-80184c68d500,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",Playa Grande beach,,,3,3,,,Canary Islands,Spain,Beach,-1829178.4956,3268216.5901
121724,4/10/2018 12:00:00 AM,21.289833,-97.420017,Atlantic Ocean,Gulf of Mexico,,0,pieces/m3,0-100,Very Low,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,682cc1ea-e37c-42a8-ac48-10f8963c513b,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Tamiahua,,,,5,,,Veracruz,Mexico,Beach,-10844746.6855,2426471.8213
122079,5/18/2018 12:00:00 AM,21.516267,-87.391983,Atlantic Ocean,Gulf of Mexico,,2118.984485,pieces/m3,500-30000,Medium,PVC cylinder,Cruz-Salas et al. 2022,https://doi.org/10.1016/j.rsma.2022.102423,"Universidad Autónoma de Baja California, Mexico",Holbox island; Mexico,278269,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278269,dad928fb-f47b-4611-a20d-a1d7d14dd784,"Cruz-Salas, A.A., J.C. Alvarez-Zeferino, S. Ojeda-Benítez, S.E. Cruz-Sotelo, A. Vázquez-Morillas. 2022. Solid waste and microplastics on the beaches of Holbox island, Mexico. Regional Studies in Marine Science 53, 102423. https://doi.org/10.1016/j.rsma.2022.102423",Holbox island,,,,10,,,Quintana Roo,Mexico,Beach,-9728431.047,2453545.4559
128259,11/3/2015 12:00:00 AM,10.758064,-61.436573,Atlantic Ocean,Caribbean Sea,,0.111111,pieces/m3,0-100,Very Low,Hand picking,Seemungal et al. 2022,https://doi.org/10.1007/s11852-021-00846-z,"University of the West Indies, St. Augustine Campus, Trinidad and Tobago",,280519,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280519,2ad55035-d25c-465f-a60c-f5559a906f0f,"Seemungal, R., J. Darsan, M. Wilson. 2022. The influence of coastal geomorphology and human activity on plastic debris distribution on a micro-tidal recreational beach on the north coast of Trinidad. Journal of Coastal Conservation 26, 19. https://doi.org/10.1007/s11852-021-00846-z",Maracas Beach,,,,,,,,Trinidad,Beach,-6839088.0224,1204681.7
121781,5/4/2018 12:00:00 AM,19.541887,-90.70652,Atlantic Ocean,Gulf of Mexico,,2115.655853,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,64fd408f-809c-46df-9d21-0b8734b2883f,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Acapulquito,,,,2,,,Campeche,Mexico,Beach,-10097403.618,2218839.3909
121830,5/30/2018 12:00:00 AM,15.664929,-96.544661,Pacific Ocean,,,2820.874471,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,e2cadce0-b3a5-4748-af9f-cf22094eb4b0,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",San Agustinillo,,,,1,,,Oaxaca,Mexico,Beach,-10747302.5013,1765951.9446
121916,6/15/2018 12:00:00 AM,25.297939,-108.533008,Pacific Ocean,Gulf of California,,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,7a5c6393-23b7-484b-ba38-a3da2ff923c6,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Glorias,,,,7,,,Sinaloa,Mexico,Beach,-12081839.1848,2912384.3227
121867,6/4/2018 12:00:00 AM,18.270009,-103.346377,Pacific Ocean,,,0,pieces/m3,0-100,Very Low,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,9b20e6e1-96ac-44bb-a4d0-ed75b4010ab6,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Colola,,,,8,,,Michoac n,Mexico,Beach,-11504466.063,2069176.9608
121532,9/5/2019 12:00:00 AM,21.434722,91.964167,Indian Ocean,Bay of Bengal,,2960,pieces/m3,500-30000,Medium,Trowel,Fatema et al. 2023,https://doi.org/10.1007/s43217-023-00131-z,Bangladesh Agricultural University,Bangladesh coast ,277997,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277997,26173a86-0001-4929-82a0-a8a88585e1d3,"Fatema, K., K. A. Sumon, S. M. Moon, Md. J. Alam, S. J. Hasan, Md. H. Uddin, H. Arakawa, H. Rashid. 2023. Microplastics and mesoplastics in surface water, beach sediment, and crude salt from the northern Bay of Bengal, Bangladesh coast. Journal of Sedimentary Environments. https://doi.org/10.1007/s11356-022-24998-z",Laboni beach,,,3,10,,,,Bangladesh,Beach,10237404.2417,2443790.6738
122022,7/14/2018 12:00:00 AM,23.327094,-110.174193,Pacific Ocean,,,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,28252e6d-8f08-4eee-a7fb-d6b440e4cb67,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Cerritos,,,,3,,,Baja California Sur,Mexico,Beach,-12264535.0633,2671623.3449
121773,4/30/2018 12:00:00 AM,18.437298,-93.221816,Atlantic Ocean,Gulf of Mexico,,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,73c4bbaf-bfc5-4e1c-b64e-166254c41425,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Caracol ,,,,4,,,Tabasco,Mexico,Beach,-10377405.0879,2088797.5757
121873,6/7/2018 12:00:00 AM,19.117731,-104.38699,Pacific Ocean,,,2115.655853,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,6624ad88-93a0-43f3-bc9e-ce7a50111157,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Miramar,,,,4,,,Colima,Mexico,Beach,-11620306.5722,2168801.7481
121824,5/26/2018 12:00:00 AM,15.663106,-96.518496,Pacific Ocean,,,1410.437236,pieces/m3,500-30000,Medium,PVC cylinder,Alvarez-Zeferino et al. 2020,https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,1915e7b8-6f5b-46d2-b559-939c28db083a,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",Zipolite,,,,5,,,Oaxaca,Mexico,Beach,-10744389.8269,1765741.1817
